state,huc12,name,area_total_ha,area_cropland_ha,area_perennial_ha,pct_cropland,pct_perennial
MO,071100020405,North Fabius River,4065.6,2499.3,666.4,61.5,16.4
MO,071100030102,Middle North Fork South Fabius River,7819.9,2020.7,1402.0,25.8,17.9
MO,071100030104,Middle South Fork South Fabius River,8567.3,2145.6,2296.3,25.0,26.8
MO,071100030105,Lower North Fork South Fabius River,4702.1,1720.7,736.1,36.6,15.7
MO,071100030106,Lower South Fork South Fabius River,8858.2,3632.3,1714.5,41.0,19.4
MO,071100030201,Hawkins Branch,4957.6,3128.4,635.6,63.1,12.8
MO,071100030202,Upper Troublesome Creek,12415.7,7414.9,1514.0,59.7,12.2
MO,071100030203,Middle Troublesome Creek,9881.9,4770.5,1717.5,48.3,17.4
MO,071100030204,Lower Troublesome Creek,8918.7,3095.2,2493.1,34.7,28.0
MO,071100030301,Upper Little Fabius River,5274.5,2347.4,846.6,44.5,16.1
MO,071100030302,Middle Little Fabius River,7319.5,2622.9,1170.6,35.8,16.0
MO,071100030303,Lower Little Fabius River,4935.3,1914.5,1454.0,38.8,29.5
MO,071100030304,Long Branch-South Fabius River,14168.4,5145.9,3836.6,36.3,27.1
MO,071100030305,Spees Branch-South Fabius River,9103.2,5578.2,1647.7,61.3,18.1
MO,071100030306,Brower Branch-South Fabius River,8828.6,3294.7,2422.3,37.3,27.4
MO,071100030307,Keller Branch-South Fabius River,12793.3,5670.6,3354.7,44.3,26.2
MO,071100030401,Grassy Creek,14529.8,6706.3,3128.4,46.2,21.5
MO,071100030402,South Fabius River-Outlet Fabius River,5527.1,2611.9,916.5,47.3,16.6
MO,071100040101,Garnett Branch-North River,12109.3,6799.4,1784.6,56.2,14.7
MO,071100040102,Mesner Branch-North River,7910.6,4823.6,1737.0,61.0,22.0
MO,071100040103,Tiger Fork,10238.1,4428.3,3044.4,43.3,29.7
MO,071100040104,Weldons Branch-North River,8927.9,2944.2,2402.3,33.0,26.9
MO,071100040105,Headwaters South Fork North River,15297.9,6894.5,3878.3,45.1,25.4
MO,071100040106,South Fork North River,12045.4,5411.8,3131.8,44.9,26.0
MO,071100040107,Hawkins Branch-North River,13734.8,4739.1,5210.3,34.5,37.9
MO,071100040108,Lick Creek-North River,8617.0,3294.7,2897.4,38.2,33.6
MO,071100040109,North River,9582.2,5152.8,1656.0,53.8,17.3
MO,071100040302,South River,12601.1,6656.3,2208.9,52.8,17.5
MO,071100040501,Bear Creek,12897.2,4226.3,2588.0,32.8,20.1
MO,071100041102,Headwaters Old Kings Lake Creek,6136.0,4515.7,741.4,73.6,12.1
MO,071100041104,Lost Creek,3263.6,976.8,1176.9,29.9,36.1
MO,071100041105,Old Kings Lake Creek,5116.9,2834.0,1716.1,55.4,33.5
MO,071100041107,McLean Creek,5728.1,2864.4,1361.3,50.0,23.8
MO,071100050102,Bee Branch-North Fork Salt River,13051.2,3750.8,1482.6,28.7,11.4
MO,071100050104,Timber Branch-North Fork Salt River,8627.5,2329.2,1218.1,27.0,14.1
MO,071100050105,Muddy Fork-North Fork Salt River,9577.1,4520.2,1412.0,47.2,14.7
MO,071100050106,Saling Branch-North Fork Salt River,8302.8,4675.5,1448.7,56.3,17.4
MO,071100050107,Titus Creek,4545.7,1569.1,526.6,34.5,11.6
MO,071100050109,Middle Bear Creek,8243.6,3449.3,1793.1,41.8,21.8
MO,071100050110,Lower Bear Creek,8126.1,4162.7,1660.4,51.2,20.4
MO,071100050111,Old Channel-North Fork Salt River,5431.6,2376.6,1297.4,43.8,23.9
MO,071100050201,Pollard Branch-Black Creek,15120.7,10363.3,1682.5,68.5,11.1
MO,071100050202,Black Creek,13963.3,7386.0,2688.8,52.9,19.3
MO,071100050301,Ten Mile Creek,12412.1,4244.8,3048.3,34.2,24.6
MO,071100050302,Briggs Branch-North Fork Salt River,14940.9,7481.2,3458.2,50.1,23.1
MO,071100050303,Thomas Creek-North Fork Salt River,6096.7,2784.0,1246.5,45.7,20.4
MO,071100050401,Upper Crooked Creek,8192.6,5502.5,825.2,67.2,10.1
MO,071100050402,Middle Crooked Creek,10265.5,5928.7,1599.1,57.8,15.6
MO,071100050403,Lower Crooked Creek,10369.7,5116.8,2237.5,49.3,21.6
MO,071100050404,Brush Creek-North Fork Salt River,12165.5,5455.5,3278.0,44.8,26.9
MO,071100050501,Upper Otter Creek,10189.1,8242.9,492.8,80.9,4.8
MO,071100050502,Middle Otter Creek,6316.4,4278.0,680.7,67.7,10.8
MO,071100050503,Lower Otter Creek,10814.4,4927.0,2613.5,45.6,24.2
MO,071100060101,Scattering Branch-Long Branch,15742.4,12549.7,975.8,79.7,6.2
MO,071100060102,Goodwater Creek,7844.8,5385.2,609.9,68.6,7.8
MO,071100060103,Wabash Lake-Youngs Creek,8288.3,5663.9,649.4,68.3,7.8
MO,071100060104,Youngs Creek,6596.3,3937.7,1274.7,59.7,19.3
MO,071100060105,Long Branch,10811.0,5923.4,2083.6,54.8,19.3
MO,071100060201,Bee Branch-Middle Fork Salt River,8451.1,3775.7,1023.3,44.7,12.1
MO,071100060202,Billys Branch-Middle Fork Salt River,8913.5,3327.0,1449.2,37.3,16.3
MO,071100060204,Hoover Creek,7137.7,2031.1,2303.2,28.5,32.3
MO,071100060205,Narrows Creek-Middle Fork Salt River,11920.2,2994.2,3632.3,25.1,30.5
MO,071100060206,Mud Creek,12223.8,3791.2,3791.0,31.0,31.0
MO,071100060207,Flat Creek,8787.1,2523.2,2428.6,28.7,27.6
MO,071100060301,Milligan Creek,10857.9,3936.1,2299.2,36.3,21.2
MO,071100060303,Saling Creek,9109.4,5043.0,900.7,55.4,9.9
MO,071100060304,Headwaters Reese Fork,4368.1,1846.3,506.9,42.3,11.6
MO,071100060305,Reese Fork-Allen Creek,7959.1,3812.8,1222.9,47.9,15.4
MO,071100060306,Bee Creek,5737.7,3548.5,717.8,61.8,12.5
MO,071100060307,Briar Creek-Elk Fork Salt River,10561.2,3882.1,2266.8,36.8,21.5
MO,071100060308,Turkey Creek-Elk Fork Salt River,11170.8,3335.8,3250.8,29.9,29.1
MO,071100060501,Headwaters South Fork Salt River,15564.3,9512.5,1862.5,61.1,12.0
MO,071100060502,Davis Creek,13216.9,5034.2,2645.9,38.1,20.0
MO,071100060503,Long Branch-South Fork Salt River,7746.4,2284.7,1677.8,29.5,21.7
MO,071100060504,Skull Lick Creek,8060.5,4135.6,1544.0,51.3,19.2
MO,071100060505,Fish Branch,4494.2,3636.6,229.2,80.9,5.1
MO,071100060506,Headwaters Littleby Creek,8571.1,6745.1,650.6,78.7,7.6
MO,071100060507,Littleby Creek,8375.6,5372.6,972.4,64.1,11.6
MO,071100060508,Bean Creek-South Fork Salt River,10420.0,5051.4,1690.5,48.5,16.2
MO,071100060509,Elm Branch-South Fork Salt River,6559.1,2881.5,1712.8,43.9,26.1
MO,071100060510,South Fork Salt River,10573.8,4187.6,2634.4,39.6,24.9
MO,071100070101,Indian Creek,12853.0,5540.6,3756.7,43.1,29.2
MO,071100070102,East Lick Creek,11386.4,8923.9,762.5,78.4,6.7
MO,071100070103,West Lick Creek,10106.9,7690.3,652.0,76.1,6.5
MO,071100070104,Lick Creek,15527.0,8100.2,2881.6,52.2,18.6
MO,071100070201,Headwaters Spencer Creek,9496.8,7566.7,359.3,79.7,3.8
MO,071100070202,Bear Branch-Spencer Creek,6682.5,4705.6,624.7,70.4,9.3
MO,071100070203,South Spencer Creek,14252.2,6828.4,4400.1,47.9,30.9
MO,071100070204,Hippo Branch-Spencer Creek,13861.6,6832.7,3768.1,49.3,27.2
MO,071100070205,Spencer Creek,11270.6,4122.5,3382.8,36.6,30.0
MO,071100070301,Ely Creek-Salt River,15645.2,5691.3,5414.5,36.4,34.6
MO,071100070302,Big Creek-Salt River,12895.8,5632.6,3790.8,43.7,29.4
MO,071100070303,Turkey Creek-Salt River,16875.7,5090.6,4959.7,30.2,29.4
MO,071100070402,Sugar Creek-Salt River,14301.3,6001.1,4261.4,42.0,29.8
MO,071100080101,Headwaters West Fork Cuivre River,8409.2,7302.1,272.0,86.8,3.2
MO,071100080102,Hickory Creek,9734.1,7339.9,699.2,75.4,7.2
MO,071100080103,Johns Branch-West Fork Cuivre River,7728.7,4800.2,1181.0,62.1,15.3
MO,071100080104,Crooked Creek-Coon Creek,12348.2,7210.2,1751.8,58.4,14.2
MO,071100080105,Sandy Creek-West Fork Cuivre River,13378.8,8802.8,1865.9,65.8,13.9
MO,071100080201,Headwaters Indian Creek,14687.8,7881.4,2374.2,53.7,16.2
MO,071100080202,Cuivre Creek,6280.6,3458.1,664.7,55.1,10.6
MO,071100080203,Indian Creek,13080.4,5290.6,3578.9,40.4,27.4
MO,071100080204,Lick Creek-North Fork Cuivre River,9988.0,3711.4,2360.5,37.2,23.6
MO,071100080205,Sandy Creek,10467.5,3355.9,2733.7,32.1,26.1
MO,071100080206,Sulphur Creek,10576.6,4126.0,2282.8,39.0,21.6
MO,071100080207,Mill Creek-North Fork Cuivre River,12067.8,3295.3,4630.3,27.3,38.4
MO,071100080208,North Fork Cuivre River,10207.2,2830.9,3510.7,27.7,34.4
MO,071100080301,Upper Elkhorn Creek,5865.8,4263.7,508.9,72.7,8.7
MO,071100080302,Middle Elkhorn Creek,11172.6,6467.6,1825.8,57.9,16.3
MO,071100080303,Lower Elkhorn Creek,8372.9,4504.3,1785.1,53.8,21.3
MO,071100080304,Brush Creek,7776.9,5085.2,1172.5,65.4,15.1
MO,071100080305,Little Bear Creek-Bear Creek,12911.1,6543.4,2572.7,50.7,19.9
MO,071100080306,Bear Creek,4610.7,1523.6,1994.0,33.0,43.2
MO,071100080307,Camp Creek,14710.8,5600.9,5386.1,38.1,36.6
MO,071100080308,Bracht Branch-West Fork Cuivre River,8408.8,2692.4,3725.0,32.0,44.3
MO,071100080309,Lead Creek,13742.6,8416.9,2565.0,61.2,18.7
MO,071100080310,West Fork Cuivre River,12071.2,3297.1,5677.8,27.3,47.0
MO,071100080402,Crooked Creek,5083.5,1498.2,759.7,29.5,14.9
MO,071100080403,Spring Creek-Cuivre River,9133.9,2342.0,2033.5,25.6,22.3
MO,071100080405,Coon Creek,6479.6,2812.5,1636.2,43.4,25.3
MO,071100080410,Groshong Branch-Cuivre River,5039.6,2268.8,979.5,45.0,19.4
MO,071100080411,Cuivre River,14626.8,7635.3,3034.3,52.2,20.7
MO,071100090105,Lower Dardenne Creek,16321.0,4094.5,1515.4,25.1,9.3
MO,071401050113,Saline Creek,4759.9,1260.3,1982.7,26.5,41.7
MO,071401050301,Bois Brule Creek,16838.2,7791.4,4175.9,46.3,24.8
MO,071401050302,Dry Fork,5552.1,1854.4,1876.2,33.4,33.8
MO,071401050308,Brazeau Creek,7763.1,2260.4,2616.3,29.1,33.7
MO,071401050402,Indian Creek,7380.8,2076.8,1859.8,28.1,25.2
MO,071401050403,Middle Apple Creek,19039.6,5181.8,4405.8,27.2,23.1
MO,071401050803,Big Lake Bayou,7266.6,6015.5,801.2,82.8,11.0
MO,071401070406,Dry Creek-Castor River Diversion Channel,10583.5,2754.0,4140.8,26.0,39.1
MO,071401070511,Whitewater River,4864.8,1432.9,2176.8,29.5,44.7
MO,071401070601,Williams Creek,6214.4,2194.7,1123.4,35.3,18.1
MO,071401070602,Hubble Creek,12080.7,3162.5,1980.0,26.2,16.4
MO,071401070603,Ramsey Creek,9146.7,4266.5,1805.7,46.6,19.7
MO,071401070604,Headwater Diversion Channel,7987.1,4843.8,1590.8,60.6,19.9
MO,080103000101,Brewer Lake,8662.5,7703.5,379.7,88.9,4.4
MO,080103000102,Upper Spillway Ditch,9791.8,8571.5,389.8,87.5,4.0
MO,080103000103,Middle Spillway Ditch,8207.1,7135.4,113.0,86.9,1.4
MO,080103000104,Lower Spillway Ditch,11000.3,9252.8,481.7,84.1,4.4
MO,080103000201,O'Bryan Ridge-New Madrid Floodway,9812.9,9185.5,216.0,93.6,2.2
MO,080103000202,Black Bayou-James Bayou,13747.2,11912.8,1318.3,86.7,9.6
MO,080103000203,Big Oak Lake-James Bayou,15756.8,14072.0,1046.9,89.3,6.6
MO,080103000204,Mud Ditch,10022.9,8161.6,1552.1,81.4,15.5
MO,080103000301,City of Morley-Saint Johns Ditch,8299.6,6527.8,685.4,78.7,8.3
MO,080103000302,Upper North Cut Ditch,10281.7,8593.4,801.8,83.6,7.8
MO,080103000303,Middle North Cut Ditch,12597.4,10705.1,502.6,85.0,4.0
MO,080103000304,Lower North Cut Ditch,5243.4,3683.4,191.7,70.2,3.7
MO,080103000305,Sikeston Ridge-Saint Johns Ditch,10772.5,7343.9,438.8,68.2,4.1
MO,080103000306,Village of Diehlstadt-Maple Slough Ditch,7400.0,6682.2,102.5,90.3,1.4
MO,080103000307,Maple Slough Ditch,9262.1,8534.1,156.7,92.1,1.7
MO,080103000308,Ash Ditch-Saint Johns Ditch,14881.8,13317.1,661.6,89.5,4.4
MO,080103000309,Saint Johns Ditch-Saint Johns Bayou,12548.5,10422.4,1508.0,83.1,12.0
MO,080202030201,Delaware Creek-Lick Creek Ditch,12116.5,4990.5,2527.1,41.2,20.9
MO,080202030202,Lick Creek Ditch,14055.1,9088.1,1401.4,64.7,10.0
MO,080202030301,Cypress Lateral Number 1,10357.0,7937.5,889.3,76.6,8.6
MO,080202030302,Dudley Main Ditch,4122.4,2840.0,526.0,68.9,12.8
MO,080202030401,Mingo Ditch,10010.2,8094.4,781.9,80.9,7.8
MO,080202030402,Mud Creek-Saint Francis River,6193.3,1893.5,3429.3,30.6,55.4
MO,080202030501,Otter Slough Ditch-Saint Francis River,7271.2,5988.9,360.3,82.4,5.0
MO,080202030502,Community of Powe-Saint Francis River,4987.7,4013.6,516.7,80.5,10.4
MO,080202030503,Wilhelmina Cutoff-Saint Francis River,11713.2,9338.6,884.9,79.7,7.6
MO,080202030604,Varney River,11506.9,10402.2,191.2,90.4,1.7
MO,080202040101,Caney Creek,8578.3,3584.9,2159.5,41.8,25.2
MO,080202040102,Old Channel Hubble Creek,13474.1,10654.6,934.4,79.1,6.9
MO,080202040201,Swan Pond,6228.7,2604.1,1029.3,41.8,16.5
MO,080202040202,Tilley Ditch-Upper Castor River,9142.8,7250.4,971.5,79.3,10.6
MO,080202040203,Duck Creek,8267.2,4247.5,1150.9,51.4,13.9
MO,080202040204,Wolf Creek,4520.1,1630.3,847.4,36.1,18.7
MO,080202040205,Cato Slough-Upper Castor River,9693.8,6437.7,2012.3,66.4,20.8
MO,080202040206,Link Creek-Upper Castor River,14862.2,5141.3,4642.8,34.6,31.2
MO,080202040207,Ash Slough,18757.6,14390.7,2311.5,76.7,12.3
MO,080202040208,Mud Slough,7584.6,7203.3,83.9,95.0,1.1
MO,080202040301,Ditch Number 8,9521.8,8469.9,348.6,89.0,3.7
MO,080202040302,Ditch Number 9,20123.4,18870.0,219.1,93.8,1.1
MO,080202040303,Ditch Number 44-The Floodway,12892.0,12020.1,118.7,93.2,0.9
MO,080202040401,Ditch Number 42-Upper Castor River,17555.2,16665.4,80.9,94.9,0.5
MO,080202040402,King Lake-Ditch Number 1,3250.8,2738.2,171.4,84.2,5.3
MO,080202040501,Ditch Number 293,18821.9,17240.5,243.3,91.6,1.3
MO,080202040502,Main Ditch,12857.9,8954.5,1596.1,69.6,12.4
MO,080202040503,Ditch Number 85-The Floodway,18076.8,16498.7,66.1,91.3,0.4
MO,080202040504,West Ditch-Main Ditch,13948.2,11024.5,663.8,79.0,4.8
MO,080202040505,City of Campbell-Main Ditch,17187.5,14304.1,582.1,83.2,3.4
MO,080202040601,Whitewater River,8807.2,6740.2,1272.1,76.5,14.4
MO,080202040602,City of Oran,14356.8,12279.7,626.0,85.5,4.4
MO,080202040603,Community of Delmo-Otter Slough Ditch,6465.8,6004.5,12.2,92.9,0.2
MO,080202040604,Ash Slough Ditch,11848.2,10044.8,102.4,84.8,0.9
MO,080202040605,Town of North Llibourn,10998.6,9716.5,198.3,88.3,1.8
MO,080202040606,Otter Slough Ditch-Little River,18584.3,17317.4,273.1,93.2,1.5
MO,080202040607,Town of Howardville-Little River,18666.9,17588.2,110.8,94.2,0.6
MO,080202040608,Portage Open Bay,13097.1,11744.8,269.9,89.7,2.1
MO,080202040609,Ditch Number 65-Old Channel Little River,11719.5,11202.6,31.9,95.6,0.3
MO,080202040610,Ditch Number 68-Old Channel Little River,8626.4,8252.4,25.5,95.7,0.3
MO,080202040611,Community of Stanley,9346.5,8770.9,43.0,93.8,0.5
MO,080202040612,Ditch Number 22-Main Ditch Number 8,8175.3,7677.4,38.5,93.9,0.5
MO,080202040613,Main Ditch Number 8,8392.0,7788.2,61.0,92.8,0.7
MO,080202040614,Elk Chute Ditch-Old Channel Little River,15772.6,14669.9,341.9,93.0,2.2
MO,080202040615,Ditch Number 61-Old Channel Little River,21025.2,17928.9,712.6,85.3,3.4
MO,080202040701,Half Moon Bayou,8974.4,8152.6,68.2,90.8,0.8
MO,080202040702,Ditch Number 4,6928.3,5621.8,49.3,81.1,0.7
MO,080202040703,New Franklin Ditch,4551.9,4371.9,19.3,96.0,0.4
MO,080202040704,Ditch Number 3,2991.6,2739.9,12.9,91.6,0.4
MO,080202040705,Blow Ridge-Main Ditch Number 6,3804.4,3611.8,8.4,94.9,0.2
MO,080202040706,Main Ditch Number 6,5401.7,4712.6,55.2,87.2,1.0
MO,080202040707,Ditch Number 2-Main Ditch,5512.1,5308.0,4.7,96.3,0.1
MO,080202040709,Bess Slough-Main Ditch,4454.6,4224.3,23.7,94.8,0.5
MO,080202040710,Ditch Number 3-Sand Slough Ditch,5892.8,5627.1,52.8,95.5,0.9
MO,080202040711,Sand Slough Ditch,11994.4,11495.4,104.4,95.8,0.9
MO,102400050302,Nishnabotna Lake,13251.1,9787.9,1985.3,73.9,15.0
MO,102400050303,Lower Rock Creek,3969.4,2329.8,757.6,58.7,19.1
MO,102400050505,Lower West Tarkio Creek,7947.0,6814.9,291.5,85.8,3.7
MO,102400050609,Center Creek-Tarkio River,8889.5,7686.5,402.7,86.5,4.5
MO,102400050701,Cow Branch-Tarkio River,8191.0,7156.5,247.3,87.4,3.0
MO,102400050702,Tarkio River,11994.0,9643.0,936.1,80.4,7.8
MO,102400050901,East Fork Little Tarkio Creek,17306.5,15052.6,469.9,87.0,2.7
MO,102400050902,Headwaters Little Tarkio Creek,15462.3,13713.7,145.9,88.7,0.9
MO,102400050903,Sims Lake-Little Tarkio Creek,13734.9,11329.6,854.5,82.5,6.2
MO,102400051001,Davis Creek,8445.7,5593.9,1314.0,66.2,15.6
MO,102400051002,Minnesota Valley Creek,20045.6,14746.9,2640.5,73.6,13.2
MO,102400051102,Headwaters Kimsey Creek,6069.1,4221.9,836.9,69.6,13.8
MO,102400051301,Headwaters Mill Creek,6795.1,4113.6,1671.6,60.5,24.6
MO,102400100202,South Fork Clear Creek,8814.5,2791.7,1088.2,31.7,12.3
MO,102400100207,Muddy Creek-Nodaway River,5759.2,4627.3,293.9,80.3,5.1
MO,102400100301,Huff Creek-Nodaway River,6883.6,4709.3,387.8,68.4,5.6
MO,102400100302,Florida Creek,6493.2,3932.8,763.3,60.6,11.8
MO,102400100303,Sand Creek-Nodaway River,11208.0,7211.2,819.4,64.3,7.3
MO,102400100304,Elkhorn Creek,9475.7,7267.8,677.2,76.7,7.1
MO,102400100305,Jenkins Creek,6994.6,5240.0,433.8,74.9,6.2
MO,102400100306,Bagby Creek-Nodaway River,15365.4,11927.7,1085.6,77.6,7.1
MO,102400100401,Arapahoe Creek,15770.2,10233.9,1263.6,64.9,8.0
MO,102400100402,Nichols Creek-Nodaway River,15596.6,12329.5,1504.0,79.1,9.6
MO,102400100403,Lincoln Creek,5853.1,3029.6,1051.6,51.8,18.0
MO,102400100404,Carroll Branch-Nodaway River,5926.9,3557.0,1361.8,60.0,23.0
MO,102400100405,Smith Creek-Nodaway River,6254.7,2056.1,2604.0,32.9,41.6
MO,102400110302,Sugar Creek,9048.2,4501.7,2439.6,49.8,27.0
MO,102400110401,Upper Bee Creek,11515.0,6708.9,1742.7,58.3,15.1
MO,102400110402,Middle Bee Creek,6244.6,2509.2,1567.7,40.2,25.1
MO,102400110403,Lower Bee Creek,8500.7,3122.4,2002.4,36.7,23.6
MO,102400120203,Lower Honey Creek,6519.8,2151.7,925.8,33.0,14.2
MO,102400120205,Long Branch,10747.1,5539.3,867.2,51.5,8.1
MO,102400120206,Town of Conception Junction-Platte River,11695.0,6533.3,934.6,55.9,8.0
MO,102400120301,Clear Creek-Platte River,10650.0,5919.3,1236.6,55.6,11.6
MO,102400120302,Agee Creek-Platte River,9280.8,4663.3,1431.0,50.2,15.4
MO,102400120303,Niagara Creek-Platte River,8626.1,3569.5,1764.3,41.4,20.5
MO,102400120304,Wales Lake-Platte River,7261.0,3720.1,1058.6,51.2,14.6
MO,102400120401,Headwaters Third Fork,8656.8,5126.7,707.6,59.2,8.2
MO,102400120402,Crooked Creek-Third Fork,10367.7,6014.2,1003.1,58.0,9.7
MO,102400120403,Headwaters Little Third Fork,12491.8,5788.6,937.8,46.3,7.5
MO,102400120404,Little Third Fork,8806.9,3085.3,1279.0,35.0,14.5
MO,102400120405,Muddy Creek,6541.9,3969.8,510.7,60.7,7.8
MO,102400120406,Bays Branch-Third Fork,8423.1,4128.0,1215.3,49.0,14.4
MO,102400120407,Third Fork,4122.0,1728.4,675.6,41.9,16.4
MO,102400120501,Upper Castile Creek,12402.7,5185.9,945.6,41.8,7.6
MO,102400120502,McGuire Branch,5485.9,2352.0,917.2,42.9,16.7
MO,102400120503,Middle Castile Creek,7143.6,3953.8,995.3,55.3,13.9
MO,102400120504,Malden Creek,6726.4,3073.2,926.4,45.7,13.8
MO,102400120505,Lower Castile Creek,12916.3,5339.2,2138.5,41.3,16.6
MO,102400120601,Candy Creek-Platte River,6444.2,3320.1,558.0,51.5,8.7
MO,102400120602,Pigeon Creek-Platte River,10157.5,4037.0,2624.6,39.7,25.8
MO,102400120603,Belcher Branch-Platte River,8145.9,2741.8,2327.2,33.7,28.6
MO,102400120701,Smith Fork-Little Platte River,10089.6,6588.5,868.8,65.3,8.6
MO,102400120702,Horse Fork,5024.8,2747.4,499.7,54.7,9.9
MO,102400120703,Grindstone Creek-Little Platte River,10411.6,4686.7,1556.1,45.0,14.9
MO,102400120704,Linn Branch-Smithville Lake,5771.3,2199.6,1076.8,38.1,18.7
MO,102400120801,Dicks Creek,4399.6,1510.4,724.3,34.3,16.5
MO,102400120802,Grove Creek-Platte River,15589.1,6472.1,3673.1,41.5,23.6
MO,102400120901,Jowler Creek-Lower Platte River,7761.4,2309.4,2037.2,29.8,26.2
MO,102400120902,Prairie Creek,4226.1,1167.2,967.0,27.6,22.9
MO,102400120903,Platte River,6776.6,2316.3,1698.0,34.2,25.1
MO,102400130303,Mozingo Creek,7266.5,2339.7,759.5,32.2,10.5
MO,102400130304,Thill Branch-One Hundred and Two River,10460.3,5347.1,848.7,51.1,8.1
MO,102400130401,Headwaters White Cloud Creek,8378.6,5377.3,185.3,64.2,2.2
MO,102400130402,White Cloud Creek,9515.2,5706.6,880.2,60.0,9.3
MO,102400130403,Dog Branch-One Hundred and Two River,11679.0,6342.3,1304.2,54.3,11.2
MO,102400130404,Upper Neely Branch-One Hundred and Two River,7689.2,4795.8,761.1,62.4,9.9
MO,102400130405,Kellog Branch-One Hundred and Two River,10039.2,4245.7,1860.1,42.3,18.5
MO,102400130406,Long Branch-One Hundred and Two River,11244.1,3829.5,2607.1,34.1,23.2
MO,102400130407,One Hundred and Two River,5196.0,1694.4,545.7,32.6,10.5
MO,102801010201,Island Creek,12928.8,4881.6,1532.1,37.8,11.9
MO,102801010202,Moccasin Creek-Wildcat Creek,14530.3,4813.9,694.4,33.1,4.8
MO,102801010203,Wildcat Creek,8157.1,2442.2,998.6,29.9,12.2
MO,102801010306,Peddler Creek-Middle Fork Grand River,8110.9,2053.5,1547.9,25.3,19.1
MO,102801010307,Middle Fork Grand River,6337.0,2233.9,1007.2,35.3,15.9
MO,102801010504,Little Rock Creek-East Fork Grand River,8493.8,2672.5,1779.9,31.5,21.0
MO,102801010505,Panther Creek-East Fork Grand River,9437.6,2711.4,2152.0,28.7,22.8
MO,102801010506,East Fork Grand River,12236.0,4115.7,1863.4,33.6,15.2
MO,102801010603,Grantham Creek,5417.5,1360.3,812.2,25.1,15.0
MO,102801010604,X Branch-Grand River,8577.9,2281.0,1868.3,26.6,21.8
MO,102801010605,Indian Creek-Grand River,15997.6,5666.6,2405.5,35.4,15.0
MO,102801010606,Long Branch-Grand River,6462.4,2655.5,814.8,41.1,12.6
MO,102801010701,Wheeler Creek-Grindstone Creek,9612.4,4935.8,628.9,51.3,6.5
MO,102801010702,Upper Lost Creek,7336.8,1900.3,742.1,25.9,10.1
MO,102801010704,East Fork Lost Creek,6189.3,2101.0,1005.6,33.9,16.2
MO,102801010706,Middle Lost Creek,9443.6,2839.8,1498.5,30.1,15.9
MO,102801010707,Lower Lost Creek,2602.0,925.0,551.4,35.6,21.2
MO,102801010708,Rice Creek-Grindstone Creek,10171.7,2914.6,1853.3,28.7,18.2
MO,102801010710,Little Creek-Grindstone Creek,11381.2,3306.9,2210.8,29.1,19.4
MO,102801010802,Stillhouse Branch-Grand River,9587.2,2516.5,2505.2,26.2,26.1
MO,102801010803,Brushy Creek-Grand River,8803.2,3444.5,1494.3,39.1,17.0
MO,102801010806,Sampson Creek,9308.0,2738.8,1934.5,29.4,20.8
MO,102801010808,Muddy Creek-Grand River,5633.3,2684.4,734.4,47.7,13.0
MO,102801010907,East Fork Big Creek,12746.0,3704.8,2382.9,29.1,18.7
MO,102801010909,Polecat Creek,9544.5,4291.4,1830.7,45.0,19.2
MO,102801010910,Crabapple Branch-Big Creek,6662.0,2050.1,1010.8,30.8,15.2
MO,102801010911,Big Creek,8614.8,3665.2,1465.9,42.5,17.0
MO,102801011002,Marrowbone Creek,12680.0,3751.5,2436.8,29.6,19.2
MO,102801011101,Pilot Grove Creek,7029.1,2810.2,1054.4,40.0,15.0
MO,102801011102,Little Muddy Creek-Big Muddy Creek,9912.7,4107.7,1661.0,41.4,16.8
MO,102801011103,Cottonwood Creek-Brushy Creek,6985.8,2348.0,1096.5,33.6,15.7
MO,102801011104,Outlet Big Muddy Creek,6740.0,3422.2,761.1,50.8,11.3
MO,102801011201,Cypress Creek,12000.2,5110.3,2299.7,42.6,19.2
MO,102801011202,Hickory Creek,5411.2,1719.1,1410.9,31.8,26.1
